fingerprint,title,author,date,categories,tags,id,license,comments,source,source-hostname,hostname,excerpt,filename,has_text
2WKF+Rtp5pZ1zy2716XUquswk/Y=,Copilot,Thomas Allen Mays,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/copilot.htm,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/EuR5nUxu44Gjgzbts185q3B0PDI.json,TRUE
3I0e86SPiOJ5D2lCV6BWbjodl6k=,THE TAKING OF DARKSOUL,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/U+OGUgypBgVWR7JXto1aJcsUu7E.json,TRUE
4HdXHyV7rL0aD+8WYKNpoOq4+9U=,Waiting in a Stony Place,W. Fraser Sandercombe ,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/stony.htm,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/7RrsD+PnWpHC8qBulnzf0BROGTM.json,TRUE
5F0cYxBjIR1PS6N0eYpcpOH1ny4=,It was a dark and stormy night... (Slight Return),,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/w6aiAH-6XTDlPNWCegqKvUtzVVc.json,TRUE
6hr9mLSgHoJWRTsd3r/27U93c8o=,The Pirate's Dilemma,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/o6fOQmvV1rd8BwyDFVLPJ2KU4hU.json,TRUE
7A/Hf3cA+NLOKcTqnO7i1ztw0h8=,Midnight Snack,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/3/X47oUaVq8cUGw1NxKlpUkcS-Fa4.json,TRUE
8+vok+HPoAy0197U0dJOYKVj+AM=,Nightmares of Command,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/7VKGBf528JFRmt+meq1LcQUeuOI.json,TRUE
96dJOBmqlAFaSAN7Xs3w8kO9pM4=,OLD MANGLES,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/gfc-C49-x9Gtt+4n7Xti9135-nw.json,TRUE
9Ej2Ih2oWnneaqQrqHQxVkzdUP4=,THE BROKEN DOOR,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/ODKg1N7pALWBTZFAvzfLu0N94po.json,TRUE
9kNbGGKUsH8JhSJeopOBHNbA2PI=,Time for a Change,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/1P41q3zyXuvQZy01ATSneZfGlPs.json,TRUE
9wi6uaMNckRuMUrkPQqNde3mJfA=,TIME,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/gogDKan++NX4sq0Kg5C3BsqNFwM.json,TRUE
aMyxvQ1n/akY9ySEoWNuAnFMRfU=,Mission: Quatrains,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/AEWM+Bx79Wk9gUNq3E8spF3SUMo.json,TRUE
AN6dOOyZ/i77PGSb9W6yaVyRxlE=,Language Barrier,Kate Thornton ,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/langb.htm,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/3/Juf49rSf8WKLaoSAmuXneqE0moU.json,TRUE
arDbUqq3KpsBlepzf2Ty65QDpkI=,Termites,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/3w7yY2VNiOW9t7x2zx80nA7l6vs.json,TRUE
BAjKrxxeadaCcrxUypQVRg/mUZc=,The Dark Side of Diablo Canyon,Dan L. Hollifield,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/2014/08/DiabloCanyon.html,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/gOGpYFt08u2isAX7ekugn08EyWE.json,TRUE
bGaDe8ilMh3gNzAUfXFUiPPAxik=,Life Goes On,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/1+G1-MdHaF3zdedWAFzL81Y9LrM.json,TRUE
bGrTcLFJ9NQef4p5tgFcfs80N7A=,Get Back,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/3/p6yhbO5pk-cVHfEuhG1xz5O02Pk.json,TRUE
CgtTR+r8ZhK0vtJSklJnKn2TJwM=,Calling All Stars,Frederick Rustam ,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/starcall.htm,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/ND-sMvV3Wa3BzECw9q-OxkqhSLs.json,TRUE
cI+ifu5prgrkhUwl+iwjydB62B0=,The Mist Leaves Scars,W. Fraser Sandercombe,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/2007/Bestof97/mistscar.html,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/hF7nsf0rJ2if5gLTCY+OxItCnI0.json,TRUE
CoNFokmfqz4ZugPCBRS5SYfBLOE=,A Man Shoots His Own Dogs,By Bob Blacketer ,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/owndogs.htm,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/6um3xC7MVmmF2PqZFDxYRM9Vb+4.json,TRUE
csEdZJM3UY2IQhkquzMloX7aaGA=,Connecting Links,Sergio Palumbo,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/2015/12/ConnectingLinks.html,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/3/lklcrA2oYkbmDd-KWNauxyybLf0.json,TRUE
CUnwVbMSIab/QRWkukdrK0UTrS0=,History of the Early Dymbrini Era,George Schaade,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/2019/12/HistoryOfTheEarlyDymbriniEra.html,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/-zZmiqjm6RKIA6nyNlcMaF6Zlaw.json,TRUE
D0+GMV8kB1PvZUg43uiB6C+XKeY=,Questions,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/BQyaOkqpON+PENGWQe2r2caMGOQ.json,TRUE
DnAV/BLSfWV6n1lX4jXFSQfrnko=,The Aphelion Interview,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/8h9fr0YpiyCNVxDrM80rbXifpkA.json,TRUE
DWO7SnMHQqJ4WmWYXMRftpb2c+o=,SOMETHING'S WRONG IN THE WAR,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/Wr6NCx4eQlrsgDtRw4oDjBW8Rwg.json,TRUE
DYx8TN+yDRgMb4DssbyKwIeh5R4=,Call For Dave,Dave Weaver,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/2010/06/CallForDave.html,Aphelion webzine,aphelion-webzine.com,"The voice in Dave Clayton's head was real, claimed to be from the future, and had a very important task for him to perform.,",./scrape/jsonfiles/1/eet9WEUSlM8aKX6ilomqjuD16Xw.json,TRUE
ed36mpP9LdJTClWDrGYtUWZB47M=,BLOWING KISSES IN THE WIND,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/LwE33z6kGflWgc+JYmwpMCtC8Z8.json,TRUE
eEI53UkFnHZoMu9UN+plbKd8bkI=,BACKSTREET GAMBLER,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/3/J6le0kA0FRZnqVw1xG+-Z+ghxKw.json,TRUE
f8NDHjuDmgidvkYFLBhiOHKGkD8=,'T9',,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/6mDfbfC0tLmPJ1g7zZ2xebRXF6M.json,TRUE
FBfxGBuvMYuywmYkcG8bC2GDR+k=,Digital Goldmine,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/65OnQeoQksnpJ9azjBdwZfWUsvU.json,TRUE
fqgGXZDNoLx/JWA0Ckk/XjBjrOc=,A PLACE TO PLAY,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/2jt-hr-YAUE5uXXutunQHE2RWk0.json,TRUE
fqnxfm3A0PvM64Ni+VsGv5WMrgY=,Harold Clones It!,,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/harold.htm,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/3/aKI2EEANDldRBk8fzv0IN9ewCPA.json,TRUE
GlaZZRkPz3wXfhqqrrrQr4S05Zs=,I Ain't Going Back To Mulberry Street,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/T9HLdx9lPmmzykQgh7kAsuN8IuE.json,TRUE
GmidSDMu60WSs075s8ACm44l8Jg=,Clara's Choice,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/yEZAXhfNdK07VFHhPaj5lTNZqBk.json,TRUE
gY+33IB2c4cBYa7PnCiqNZoGG50=,Journey,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/pRquqSPc3atGrwXv-BxRvqg-aaQ.json,TRUE
h3qmtIm4BnW/nP1DL1eoJSKSuOM=,"The Light, the Beginning, and the End",,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/3/7lTwtyzLXvpP+Lmw0a4ECljFI8k.json,TRUE
H90Nk2JVzpv3C/5UZSbpf2+031E=,China Ghost,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/3/05ClJmRlzdSMvco1wBjHyujPknw.json,TRUE
H9EeYBfWIhzkj2olsz+gn+s0gmA=,With Great Boyfriends Come Great Responsibilities By Becky Kletnieks,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/3/AsIPjMnkm4ex6idz0K7EKHZp9NA.json,TRUE
hoWDjCauXkjtAHybiwshm9fUu2o=,The City of Lights,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/dbJzNWoAL7br5pqyztby6C-J9P4.json,TRUE
IbpPOqYU6kh9zMx0vB3QGHOhX44=,Only the Children,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/5gU3LLrI9lIASJosEQf9UAOCYps.json,TRUE
iFuCble0Ub6LuJEFmT9KBLbKlOM=,T.O.W.,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/3/pnpKzaoQRurM82zy2PWEdTP8hTk.json,TRUE
ih4N83lsKZTLCFrIcpVmrLXBzek=,Joey's Friend,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/3/bctidU6Y9rlnK6rEJveiQCysIf4.json,TRUE
iQ0u1KdBKIbcmLv3uRVfC6ZhIDc=,Under The Ice-Cliff,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/OCMnbcGmySYeYqebph-cAr-SFTM.json,TRUE
iseMiEwsoo2QIumkojXxaUq+z4o=,Callahan's Legacy,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/ceblJwdR2a8hp5WESzqTj5Gn4X0.json,TRUE
j/UV5kdW84ERiluMGPET1e37jYo=,The Reluctant Trio,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/hLyumXDoVjw3lzzWCKy-jCx9bA4.json,TRUE
j3oK8Oiz3V/7E0xOkc6s/evNf8E=,Release,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/YXRtOak5l6LMfuMKxPKMb+aE9s4.json,TRUE
JXHW0vd8dGvAfX4s7oFQiidFX/U=,A Word In Your Ear...,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/PD7iEGPgZzTp6Fx1wwBQkClKPyw.json,TRUE
jxvdMX5RGCOtKwZmeAi/UJmTCZU=,,,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/cause.htm,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/2V2qHCYewBbOSRxLyxpQUn7iRO8.json,TRUE
jxvdMX5RGCOtKwZmeAi/UJmTCZU=,,,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/grym.htm,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/2V2qHCYewBbOSRxLyxpQUn7iRO8.json,TRUE
jxvdMX5RGCOtKwZmeAi/UJmTCZU=,,,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/maxno.htm,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/2V2qHCYewBbOSRxLyxpQUn7iRO8.json,TRUE
jxvdMX5RGCOtKwZmeAi/UJmTCZU=,,,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/cause.htm,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/2V2qHCYewBbOSRxLyxpQUn7iRO8.json,TRUE
jxvdMX5RGCOtKwZmeAi/UJmTCZU=,,,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/grym.htm,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/2V2qHCYewBbOSRxLyxpQUn7iRO8.json,TRUE
jxvdMX5RGCOtKwZmeAi/UJmTCZU=,,,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/maxno.htm,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/2V2qHCYewBbOSRxLyxpQUn7iRO8.json,TRUE
jxvdMX5RGCOtKwZmeAi/UJmTCZU=,,,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/cause.htm,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/2V2qHCYewBbOSRxLyxpQUn7iRO8.json,TRUE
jxvdMX5RGCOtKwZmeAi/UJmTCZU=,,,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/grym.htm,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/2V2qHCYewBbOSRxLyxpQUn7iRO8.json,TRUE
jxvdMX5RGCOtKwZmeAi/UJmTCZU=,,,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/maxno.htm,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/2V2qHCYewBbOSRxLyxpQUn7iRO8.json,TRUE
kGsBac4F3XEQnl9Wmw9+0cwlJL4=,THE SINNER,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/IQzssQG+ReIohrrdXAVyBnIshhM.json,TRUE
kRAqU9Rn/7tyBSRGECGdcvJPSlo=,LEAVES,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/0Q+VhAeAHAkY8e29pHgpqTE-rK0.json,TRUE
kSAZVKvtFYUlCgL+bgk2zYFf7m8=,Rain,Craig Cornwell,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/2007/09/rain.html,Aphelion webzine,aphelion-webzine.com,"Many people hate their jobs. Frank Castleford had better reason than most -- he felt like the whole world depended on him, and he wasn't sure he could handle the load. And of course it was raining again.,",./scrape/jsonfiles/2/mnMllV48HBqN4hJouMSvaCuBmc0.json,TRUE
KynhDA6kMHTYYi9C1rwnPpkN/o8=,The Void,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/yus4D-0ZhtzqMFjDubedDHgL5Go.json,TRUE
lbpSUrtbAhPHlB7WuQWsRRSmVhY=,Not all is as it seems...,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/3/9ERh8myeGmmhIvxJssftHSF+D+c.json,TRUE
m0wff277iVnU/0RvHmHj1yc6Blk=,Into the Fire,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/+A2rOoiG5Pz81eWgrVDevFvLY8Y.json,TRUE
maZl3V03M91jhJFOcQIov11VKRU=,THE GUARDIANS OF HISTORY,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/894oS4D6mrsxES6QJV3xiwj-Rcg.json,TRUE
mDsLsL1zgxPZRPdcrhZjM1SKqa4=,Back in Town,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/fEt8QQjH33f-9lM-tdNSzDCMoL8.json,TRUE
MFksuOEnjwck+j4rC+EGmWdLrlg=,Excentrivial Musings,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/1UISkFTkXLhKfBJgUEKakEDO+vw.json,TRUE
mXXEor+ITnp9Tu+Ygh/3xnppCu0=,SONGDOGS,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/Rv64gMf-ojRGLrZPl+WBqEVP+C4.json,TRUE
n2z88ZekDDoNPaXBWjN6yalk4nA=,Bad Girls of Manga,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/oE8LTvzKlK1ljG9CaWa+PgNmgMQ.json,TRUE
nHfEwOF2N2qfl7eg+msEB6refIU=,Dark Soul,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/qkfKvydWNagVdC4m25x-NKzYJ2g.json,TRUE
NpU+J0hrwzl1BM2dYsAyqNOxGTU=,High Tech Security,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/ixEqB0N5Ur56p7S9+FSEbOv00hM.json,TRUE
o36yuVGVZW4uTJ5l6qr8Z2ZPbxA=,Delsch Ka'atani (The Fire Demon),,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/3/WwZevZgMBQKUqQkE2OrphfJibJY.json,TRUE
O8D56XHxy831rnEySij9Q3oB0aY=,The Gift of Life,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/MlITMSPawlu2OcrpFOdgIAc8DYQ.json,TRUE
OdvMWgzZKoFNoCxkz3DiP9AUABI=,Riding Home,R.J. Steen,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/ozdesert.htm,Aphelion webzine,aphelion-webzine.com,"Sometimes, getting home takes teamwork.",./scrape/jsonfiles/3/PegJhTW6--rZkn6ZkiU7Ll+fvBU.json,TRUE
oo4KSiLihO0nsiJece3ZzCxveT0=,THE BATHROOM UPSTAIRS,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/3/Ov1QwMGq2VSUOojf-5Qyg8Lp+7M.json,TRUE
PwPPTTDEgx0mBScjfT/IIewBNDM=,The End,Martin Westlake,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/2017/04/TheEnd.html,Aphelion webzine,aphelion-webzine.com,"Pet ownership isn't all wonderful.,",./scrape/jsonfiles/1/2ZIKSyobD8LpZGWHaM0fbBQt3KY.json,TRUE
PwPPTTDEgx0mBScjfT/IIewBNDM=,The End,,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/the_end.htm,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/2ZIKSyobD8LpZGWHaM0fbBQt3KY.json,TRUE
PwPPTTDEgx0mBScjfT/IIewBNDM=,The End,Martin Westlake,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/2017/04/TheEnd.html,Aphelion webzine,aphelion-webzine.com,"Pet ownership isn't all wonderful.,",./scrape/jsonfiles/1/2ZIKSyobD8LpZGWHaM0fbBQt3KY.json,TRUE
PwPPTTDEgx0mBScjfT/IIewBNDM=,The End,,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/the_end.htm,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/2ZIKSyobD8LpZGWHaM0fbBQt3KY.json,TRUE
rp7nxpcnEmoaKvokBhZcLwr1ZcA=,MOMENTUM,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/GjsKHdCET1+OPM7u9sD4zp5tmRY.json,TRUE
RtDFATYs1OLLpbHyIyCGMoLL2n8=,The Feast,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/R6T9oqTXINw808KV4javRHeR0XU.json,TRUE
rU/uD05MDhjYdViYDcC+BPky9Vo=,THE MAN WHO SAVED HIS WIFE,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/IJYUNYqUROKRRsFbgOAAsGRTCr4.json,TRUE
sR/gbJFaraHDW4Y0P0w5ZXRWLew=,Bookworm,Jim Mountfield,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/2018/05/Bookworm.html,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/3/oCA8HIJWv4+RBxhFAeNyl+9uGu4.json,TRUE
sR7Q5LvhTcavDMmLrE29fF8CCPI=,RESET DIVINE,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/MFtnWSLVTFBNNx6mCBz96ATdyN4.json,TRUE
sre726My8n5MAaARfp894h28dJ8=,CRAZY LEGS,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/1/hYYbCw8rOKN3zoCk-8HYjmKlOvY.json,TRUE
SrruSGvh7bSYc71+K6njU2g0t3k=,Energy,,1997-01-01,,,,,,,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/zOLcBqp6RfF+u52HkFmALxMypB4.json,TRUE
SXbtbpF2TLV/TKKNWNS+RP/4HVs=,The Taking of Miriah Owens,Art Hernandez,1997-01-01,,,,,,http://www.aphelion-webzine.com/shorts/2001/10/TakingOfMiriah.htm,Aphelion webzine,aphelion-webzine.com,,./scrape/jsonfiles/2/ExD4z9cNuWNCVIcEkpVdAz+ABDY.json,TRUE
